"Numero","Bloc","Sp","mod","gf","Group","Delta15N","AtomPer15N","N_amount","NperMS","Delta13C","AtomPer13C","C_amount","CperMS","Delta13C_cor","Type","APE15N","APE13C"
"10","B","R.a.","P","Forb","hem",38.5355,0.380364863,0.343732148,8.593303703,-20.52203838,1.08295786,3.786812265,94.67030663,-19.76882963,"hem",96.1966079999998,66.4944119999999
"11","B","M.a.","P","Legumes","hem",19.1765,0.373301074,0.401087994,4.010879944,-24.31230038,1.078982338,4.763315557,47.63315557,-24.1581164,"hem",25.558718,26.7391920000004
"11","B","M.a.","P","Legumes","hem",19.1765,0.373301074,0.401087994,4.010879944,-24.31230038,1.078982338,4.763315557,47.63315557,-24.1581164,"hem",25.558718,26.7391920000004
"11","B","M.a.","P","Legumes","hem",19.1765,0.373301074,0.401087994,4.010879944,-24.31230038,1.078982338,4.763315557,47.63315557,-24.1581164,"hem",25.558718,26.7391920000004
"13","B","L.c.","P","Legumes","hem",18.6055,0.37309271,0.164011491,NA,-24.28726838,1.079008595,3.261760076,NA,-23.99782546,"hem",23.4750779999998,27.0017619999985
"13","B","L.c.","P","Legumes","hem",18.6055,0.37309271,0.164011491,NA,-24.28726838,1.079008595,3.261760076,NA,-23.99782546,"hem",23.4750779999998,27.0017619999985
"13","B","L.c.","P","Legumes","hem",18.6055,0.37309271,0.164011491,NA,-24.28726838,1.079008595,3.261760076,NA,-23.99782546,"hem",23.4750779999998,27.0017619999985
"14","B","M.s.","P","Legumes","hem",12.5505,0.370883123,0.287613183,-0.08336614,-26.00613238,1.077205612,4.289450013,-1.243318844,-26.01642209,"hem",1.37920799999969,8.97193199999924
"14","B","M.s.","P","Legumes","hem",12.5505,0.370883123,0.287613183,-0.08336614,-26.00613238,1.077205612,4.289450013,-1.243318844,-26.01642209,"hem",1.37920799999969,8.97193199999924
"14","B","M.s.","P","Legumes","hem",12.5505,0.370883123,0.287613183,-0.08336614,-26.00613238,1.077205612,4.289450013,-1.243318844,-26.01642209,"hem",1.37920799999969,8.97193199999924
"15","B","T.r.","P","Legumes","hem",13.4375,0.371206812,0.104839547,-0.003231799,-26.65174938,1.076528382,3.779281021,-0.116500648,-26.75260956,"hem",4.61609799999985,2.19963199999951
"15","B","T.r.","P","Legumes","hem",13.4375,0.371206812,0.104839547,-0.003231799,-26.65174938,1.076528382,3.779281021,-0.116500648,-26.75260956,"hem",4.61609799999985,2.19963199999951
"15","B","T.r.","P","Legumes","hem",13.4375,0.371206812,0.104839547,-0.003231799,-26.65174938,1.076528382,3.779281021,-0.116500648,-26.75260956,"hem",4.61609799999985,2.19963199999951
"17","B","F.o.","P+L","Grass","hem",391.2455,0.508887936,0.523667229,0.114839305,-17.37322138,1.086260342,6.677230827,1.464305006,-16.92133815,"hem",1381.427338,99.5192320000005
"17","B","F.o.","P+L","Grass","hem",391.2455,0.508887936,0.523667229,0.114839305,-17.37322138,1.086260342,6.677230827,1.464305006,-16.92133815,"hem",1381.427338,99.5192320000005
"17","B","F.o.","P+L","Grass","hem",391.2455,0.508887936,0.523667229,0.114839305,-17.37322138,1.086260342,6.677230827,1.464305006,-16.92133815,"hem",1381.427338,99.5192320000005
"18","B","A.o.","P+L","Grass","hem",427.3175,0.522013428,0.404932046,-0.09900539,-26.60064238,1.076581992,4.540923236,-1.11025018,-26.67305721,"hem",1512.682258,2.73573199999877
"18","B","A.o.","P+L","Grass","hem",427.3175,0.522013428,0.404932046,-0.09900539,-26.60064238,1.076581992,4.540923236,-1.11025018,-26.67305721,"hem",1512.682258,2.73573199999877
"18","B","A.o.","P+L","Grass","hem",427.3175,0.522013428,0.404932046,-0.09900539,-26.60064238,1.076581992,4.540923236,-1.11025018,-26.67305721,"hem",1512.682258,2.73573199999877
"19","B","D.g.","P+L","Grass","hem",370.6255,0.501383396,1.123350008,8.64115391,-23.26930038,1.08007635,9.169573395,70.53517996,-23.2073942,"hem",1306.381938,37.6793119999985
"19","B","D.g.","P+L","Grass","hem",370.6255,0.501383396,1.123350008,8.64115391,-23.26930038,1.08007635,9.169573395,70.53517996,-23.2073942,"hem",1306.381938,37.6793119999985
"19","B","D.g.","P+L","Grass","hem",370.6255,0.501383396,1.123350008,8.64115391,-23.26930038,1.08007635,9.169573395,70.53517996,-23.2073942,"hem",1306.381938,37.6793119999985
"19","B","D.g.","P+L","Grass","hem",209.3785,0.442659337,0.279980904,13.9990452,-24.06198038,1.079244903,4.304114266,215.2057133,-23.85047847,"hem",719.141348,29.3648419999992
"19","B","D.g.","P+L","Grass","hem",209.3785,0.442659337,0.279980904,13.9990452,-24.06198038,1.079244903,4.304114266,215.2057133,-23.85047847,"hem",719.141348,29.3648419999992
"19","B","D.g.","P+L","Grass","hem",209.3785,0.442659337,0.279980904,13.9990452,-24.06198038,1.079244903,4.304114266,215.2057133,-23.85047847,"hem",719.141348,29.3648419999992
"19","B","D.g.","P+L","Grass","hem",486.036,0.54337188,0.862586322,7.841693836,-25.7276316,1.077507928,8.972180116,81.56527378,-25.7190092,"hem",1726.266778,11.9950919999989
"19","B","D.g.","P+L","Grass","hem",486.036,0.54337188,0.862586322,7.841693836,-25.7276316,1.077507928,8.972180116,81.56527378,-25.7190092,"hem",1726.266778,11.9950919999989
"19","B","D.g.","P+L","Grass","hem",486.036,0.54337188,0.862586322,7.841693836,-25.7276316,1.077507928,8.972180116,81.56527378,-25.7190092,"hem",1726.266778,11.9950919999989
"19","B","D.g.","P+L","Grass","hem",393.152,0.50958174,0.203404457,-2.905777958,-27.8135336,1.075274908,3.7143455,-53.06207858,-28.12149801,"hem",1388.365378,-10.3351080000014
"19","B","D.g.","P+L","Grass","hem",393.152,0.50958174,0.203404457,-2.905777958,-27.8135336,1.075274908,3.7143455,-53.06207858,-28.12149801,"hem",1388.365378,-10.3351080000014
"19","B","D.g.","P+L","Grass","hem",393.152,0.50958174,0.203404457,-2.905777958,-27.8135336,1.075274908,3.7143455,-53.06207858,-28.12149801,"hem",1388.365378,-10.3351080000014
"20","B","H.l.","P+L","Grass","hem",264.0345,0.462572105,0.731656743,-0.96270624,-22.05420538,1.081350843,5.711028651,-7.514511383,-21.78198035,"hem",918.269028,50.4242420000001
"20","B","H.l.","P+L","Grass","hem",264.0345,0.462572105,0.731656743,-0.96270624,-22.05420538,1.081350843,5.711028651,-7.514511383,-21.78198035,"hem",918.269028,50.4242420000001
"20","B","H.l.","P+L","Grass","hem",264.0345,0.462572105,0.731656743,-0.96270624,-22.05420538,1.081350843,5.711028651,-7.514511383,-21.78198035,"hem",918.269028,50.4242420000001
"21","B","G.v.","P+L","Forb","hem",327.1105,0.485542625,1.970367069,11.59039453,-20.39374938,1.083092414,11.19626349,65.86037348,-20.3292325,"hem",1147.974228,67.8399519999995
"21","B","G.v.","P+L","Forb","hem",327.1105,0.485542625,1.970367069,11.59039453,-20.39374938,1.083092414,11.19626349,65.86037348,-20.3292325,"hem",1147.974228,67.8399519999995
"21","B","G.v.","P+L","Forb","hem",327.1105,0.485542625,1.970367069,11.59039453,-20.39374938,1.083092414,11.19626349,65.86037348,-20.3292325,"hem",1147.974228,67.8399519999995
"21","B","G.v.","P+L","Forb","hem",266.6195,0.463513698,0.450303374,-11.25758434,-26.44002038,1.076750479,5.510322288,-137.7580572,-26.48268265,"hem",927.684958,4.42060199999927
"21","B","G.v.","P+L","Forb","hem",266.6195,0.463513698,0.450303374,-11.25758434,-26.44002038,1.076750479,5.510322288,-137.7580572,-26.48268265,"hem",927.684958,4.42060199999927
"21","B","G.v.","P+L","Forb","hem",266.6195,0.463513698,0.450303374,-11.25758434,-26.44002038,1.076750479,5.510322288,-137.7580572,-26.48268265,"hem",927.684958,4.42060199999927
"21","B","G.v.","P+L","Forb","hem",348.0174,0.493153996,0.672274169,4.481827792,-23.04535853,1.080379232,5.505150632,36.70100421,-22.76016028,"hem",1224.087938,40.7081320000002
"21","B","G.v.","P+L","Forb","hem",348.0174,0.493153996,0.672274169,4.481827792,-23.04535853,1.080379232,5.505150632,36.70100421,-22.76016028,"hem",1224.087938,40.7081320000002
"21","B","G.v.","P+L","Forb","hem",348.0174,0.493153996,0.672274169,4.481827792,-23.04535853,1.080379232,5.505150632,36.70100421,-22.76016028,"hem",1224.087938,40.7081320000002
"21","B","G.v.","P+L","Forb","hem",259.2114,0.46081523,0.461731213,5.130346807,-26.48847653,1.076693433,4.001332248,44.4592472,-26.56733921,"hem",900.700278,3.85014199999922
"21","B","G.v.","P+L","Forb","hem",259.2114,0.46081523,0.461731213,5.130346807,-26.48847653,1.076693433,4.001332248,44.4592472,-26.56733921,"hem",900.700278,3.85014199999922
"21","B","G.v.","P+L","Forb","hem",259.2114,0.46081523,0.461731213,5.130346807,-26.48847653,1.076693433,4.001332248,44.4592472,-26.56733921,"hem",900.700278,3.85014199999922
"23","B","P.l.","P+L","Forb","hem",268.7565,0.464292093,1.215767347,-30.39418367,-22.60908138,1.080768846,7.536915519,-188.422888,-22.4766365,"hem",935.468908,44.6042719999995
"23","B","P.l.","P+L","Forb","hem",268.7565,0.464292093,1.215767347,-30.39418367,-22.60908138,1.080768846,7.536915519,-188.422888,-22.4766365,"hem",935.468908,44.6042719999995
"23","B","P.l.","P+L","Forb","hem",268.7565,0.464292093,1.215767347,-30.39418367,-22.60908138,1.080768846,7.536915519,-188.422888,-22.4766365,"hem",935.468908,44.6042719999995
"24","B","C.n.","P+L","Forb","hem",250.8425,0.457766606,0.544051609,-0.755627235,-22.79473538,1.080574117,5.215365953,-7.243563824,-22.53668964,"hem",870.214038,42.656982
"24","B","C.n.","P+L","Forb","hem",250.8425,0.457766606,0.544051609,-0.755627235,-22.79473538,1.080574117,5.215365953,-7.243563824,-22.53668964,"hem",870.214038,42.656982
"24","B","C.n.","P+L","Forb","hem",250.8425,0.457766606,0.544051609,-0.755627235,-22.79473538,1.080574117,5.215365953,-7.243563824,-22.53668964,"hem",870.214038,42.656982
"24","B","C.n.","P+L","Forb","hem",186.7154,0.434400174,0.510650599,-0.141847389,-24.40870653,1.078919824,3.770947531,-1.047485425,-24.15346174,"hem",636.549718,26.1140519999992
"24","B","C.n.","P+L","Forb","hem",186.7154,0.434400174,0.510650599,-0.141847389,-24.40870653,1.078919824,3.770947531,-1.047485425,-24.15346174,"hem",636.549718,26.1140519999992
"24","B","C.n.","P+L","Forb","hem",186.7154,0.434400174,0.510650599,-0.141847389,-24.40870653,1.078919824,3.770947531,-1.047485425,-24.15346174,"hem",636.549718,26.1140519999992
"24","B","C.n.","P+L","Forb","hem",436.1144,0.525213825,0.546859909,0.198858149,-17.52962453,1.086283158,7.246487408,2.63508633,-16.96846716,"hem",1544.686228,99.7473920000003
"24","B","C.n.","P+L","Forb","hem",436.1144,0.525213825,0.546859909,0.198858149,-17.52962453,1.086283158,7.246487408,2.63508633,-16.96846716,"hem",1544.686228,99.7473920000003
"24","B","C.n.","P+L","Forb","hem",436.1144,0.525213825,0.546859909,0.198858149,-17.52962453,1.086283158,7.246487408,2.63508633,-16.96846716,"hem",1544.686228,99.7473920000003
"25","B","R.a.","P+L","Forb","hem",339.3090833,0.489983786,0.474748293,-5.93435366,-23.47036189,1.079835576,5.333414739,-66.66768424,-23.30728468,"hem",1192.385838,35.2715719999996
"25","B","R.a.","P+L","Forb","hem",339.3090833,0.489983786,0.474748293,-5.93435366,-23.47036189,1.079835576,5.333414739,-66.66768424,-23.30728468,"hem",1192.385838,35.2715719999996
"25","B","R.a.","P+L","Forb","hem",339.3090833,0.489983786,0.474748293,-5.93435366,-23.47036189,1.079835576,5.333414739,-66.66768424,-23.30728468,"hem",1192.385838,35.2715719999996
"26","B","M.a.","P+L","Legumes","hem",485.2600833,0.543089706,1.134050386,11.34050386,-19.95000189,1.083489417,9.565313349,95.65313349,-19.88674666,"hem",1723.445038,71.8099819999996
"26","B","M.a.","P+L","Legumes","hem",485.2600833,0.543089706,1.134050386,11.34050386,-19.95000189,1.083489417,9.565313349,95.65313349,-19.88674666,"hem",1723.445038,71.8099819999996
"26","B","M.a.","P+L","Legumes","hem",485.2600833,0.543089706,1.134050386,11.34050386,-19.95000189,1.083489417,9.565313349,95.65313349,-19.88674666,"hem",1723.445038,71.8099819999996
"27","B","T.p.","P+L","Legumes","hem",272.9760833,0.465829025,0.799387845,9.992348062,-22.07802789,1.081280735,9.580017705,119.7502213,-22.04127408,"hem",950.838228,49.7231619999994
"27","B","T.p.","P+L","Legumes","hem",272.9760833,0.465829025,0.799387845,9.992348062,-22.07802789,1.081280735,9.580017705,119.7502213,-22.04127408,"hem",950.838228,49.7231619999994
"27","B","T.p.","P+L","Legumes","hem",272.9760833,0.465829025,0.799387845,9.992348062,-22.07802789,1.081280735,9.580017705,119.7502213,-22.04127408,"hem",950.838228,49.7231619999994
"28","B","L.c.","P+L","Legumes","hem",487.7060833,0.543979227,1.153793366,4.807472359,-23.61581389,1.079684603,18.60698292,77.5290955,-23.67317998,"hem",1732.340248,33.7618419999997
"28","B","L.c.","P+L","Legumes","hem",487.7060833,0.543979227,1.153793366,4.807472359,-23.61581389,1.079684603,18.60698292,77.5290955,-23.67317998,"hem",1732.340248,33.7618419999997
"28","B","L.c.","P+L","Legumes","hem",487.7060833,0.543979227,1.153793366,4.807472359,-23.61581389,1.079684603,18.60698292,77.5290955,-23.67317998,"hem",1732.340248,33.7618419999997
"29","B","M.s.","P+L","Legumes","hem",411.9010833,0.516404292,1.01599089,-0.426886929,-17.57217789,1.085957248,9.091206379,-3.819834613,-17.44992396,"hem",1456.590898,96.4882919999988
"29","B","M.s.","P+L","Legumes","hem",411.9010833,0.516404292,1.01599089,-0.426886929,-17.57217789,1.085957248,9.091206379,-3.819834613,-17.44992396,"hem",1456.590898,96.4882919999988
"29","B","M.s.","P+L","Legumes","hem",411.9010833,0.516404292,1.01599089,-0.426886929,-17.57217789,1.085957248,9.091206379,-3.819834613,-17.44992396,"hem",1456.590898,96.4882919999988
"29","B","M.s.","P+L","Legumes","hem",295.0000833,0.473850232,0.459083846,1.91284936,-18.88019189,1.084599737,11.53756859,48.07320244,-18.88521297,"hem",1031.050298,82.9131819999995
"29","B","M.s.","P+L","Legumes","hem",295.0000833,0.473850232,0.459083846,1.91284936,-18.88019189,1.084599737,11.53756859,48.07320244,-18.88521297,"hem",1031.050298,82.9131819999995
"29","B","M.s.","P+L","Legumes","hem",295.0000833,0.473850232,0.459083846,1.91284936,-18.88019189,1.084599737,11.53756859,48.07320244,-18.88521297,"hem",1031.050298,82.9131819999995
"29","B","M.s.","P+L","Legumes","hem",714.6500833,0.626441391,1.171853405,19.53089009,-7.836379895,1.096060287,8.031192759,133.8532126,-7.386629765,"hem",2556.961888,197.518682
"29","B","M.s.","P+L","Legumes","hem",714.6500833,0.626441391,1.171853405,19.53089009,-7.836379895,1.096060287,8.031192759,133.8532126,-7.386629765,"hem",2556.961888,197.518682
"29","B","M.s.","P+L","Legumes","hem",714.6500833,0.626441391,1.171853405,19.53089009,-7.836379895,1.096060287,8.031192759,133.8532126,-7.386629765,"hem",2556.961888,197.518682
"29","B","M.s.","P+L","Legumes","hem",388.1754,0.507770661,0.319468863,0.163830186,-22.87264053,1.080564116,4.837677064,2.480860033,-22.51161454,"hem",1370.254588,42.5569719999985
"29","B","M.s.","P+L","Legumes","hem",388.1754,0.507770661,0.319468863,0.163830186,-22.87264053,1.080564116,4.837677064,2.480860033,-22.51161454,"hem",1370.254588,42.5569719999985
"29","B","M.s.","P+L","Legumes","hem",388.1754,0.507770661,0.319468863,0.163830186,-22.87264053,1.080564116,4.837677064,2.480860033,-22.51161454,"hem",1370.254588,42.5569719999985
"29","B","M.s.","P+L","Legumes","hem",370.9304,0.501494371,0.856546873,-0.095703561,-27.33469253,1.075787531,5.350015039,-0.597767043,-27.47577351,"hem",1307.491688,-5.20887800000036
"29","B","M.s.","P+L","Legumes","hem",370.9304,0.501494371,0.856546873,-0.095703561,-27.33469253,1.075787531,5.350015039,-0.597767043,-27.47577351,"hem",1307.491688,-5.20887800000036
"29","B","M.s.","P+L","Legumes","hem",370.9304,0.501494371,0.856546873,-0.095703561,-27.33469253,1.075787531,5.350015039,-0.597767043,-27.47577351,"hem",1307.491688,-5.20887800000036
"29","B","M.s.","P+L","Legumes","hem",460.9084,0.534233011,1.344251126,10.34039327,-6.415374533,1.098177479,7.729122017,59.45478474,-5.228832488,"hem",1634.878088,218.690602
"29","B","M.s.","P+L","Legumes","hem",460.9084,0.534233011,1.344251126,10.34039327,-6.415374533,1.098177479,7.729122017,59.45478474,-5.228832488,"hem",1634.878088,218.690602
"29","B","M.s.","P+L","Legumes","hem",460.9084,0.534233011,1.344251126,10.34039327,-6.415374533,1.098177479,7.729122017,59.45478474,-5.228832488,"hem",1634.878088,218.690602
"29","B","M.s.","P+L","Legumes","hem",411.2344,0.51616171,0.995304192,9.953041925,-15.73294853,1.088206131,7.552920774,75.52920774,-15.09171861,"hem",1454.165078,118.977121999999
"29","B","M.s.","P+L","Legumes","hem",411.2344,0.51616171,0.995304192,9.953041925,-15.73294853,1.088206131,7.552920774,75.52920774,-15.09171861,"hem",1454.165078,118.977121999999
"29","B","M.s.","P+L","Legumes","hem",411.2344,0.51616171,0.995304192,9.953041925,-15.73294853,1.088206131,7.552920774,75.52920774,-15.09171861,"hem",1454.165078,118.977121999999
"29","B","M.s.","P+L","Legumes","hem",616.6154,0.590836381,0.987647649,6.172797808,-20.73052853,1.082857063,9.503420781,59.39637988,-20.50109224,"hem",2200.911788,65.4864420000001
"29","B","M.s.","P+L","Legumes","hem",616.6154,0.590836381,0.987647649,6.172797808,-20.73052853,1.082857063,9.503420781,59.39637988,-20.50109224,"hem",2200.911788,65.4864420000001
"29","B","M.s.","P+L","Legumes","hem",616.6154,0.590836381,0.987647649,6.172797808,-20.73052853,1.082857063,9.503420781,59.39637988,-20.50109224,"hem",2200.911788,65.4864420000001
"30","B","T.r.","P+L","Legumes","hem",378.3530833,0.504195942,2.143608329,19.48734844,-20.05961789,1.083375648,10.62231172,96.56647017,-20.03741461,"hem",1334.507398,70.6722920000002
"30","B","T.r.","P+L","Legumes","hem",378.3530833,0.504195942,2.143608329,19.48734844,-20.05961789,1.083375648,10.62231172,96.56647017,-20.03741461,"hem",1334.507398,70.6722920000002
"30","B","T.r.","P+L","Legumes","hem",378.3530833,0.504195942,2.143608329,19.48734844,-20.05961789,1.083375648,10.62231172,96.56647017,-20.03741461,"hem",1334.507398,70.6722920000002
"32","B","F.o.","L","Grass","hem",174.6590833,0.430005906,0.103392511,-0.430802129,-25.91142589,1.077301796,3.137192439,-13.07163516,-25.90876065,"hem",592.607038,9.93377199999923
"32","B","F.o.","L","Grass","hem",174.6590833,0.430005906,0.103392511,-0.430802129,-25.91142589,1.077301796,3.137192439,-13.07163516,-25.90876065,"hem",592.607038,9.93377199999923
"32","B","F.o.","L","Grass","hem",174.6590833,0.430005906,0.103392511,-0.430802129,-25.91142589,1.077301796,3.137192439,-13.07163516,-25.90876065,"hem",592.607038,9.93377199999923
"33","B","A.o.","L","Grass","hem",458.6490833,0.533411218,1.300428093,16.25535116,-23.53570989,1.079767747,9.759169206,121.9896151,-23.5197214,"hem",1626.660158,34.5932819999994
"33","B","A.o.","L","Grass","hem",458.6490833,0.533411218,1.300428093,16.25535116,-23.53570989,1.079767747,9.759169206,121.9896151,-23.5197214,"hem",1626.660158,34.5932819999994
"33","B","A.o.","L","Grass","hem",458.6490833,0.533411218,1.300428093,16.25535116,-23.53570989,1.079767747,9.759169206,121.9896151,-23.5197214,"hem",1626.660158,34.5932819999994
"33","B","A.o.","L","Grass","hem",513.8184,0.553474342,1.062572677,17.70954461,-26.34130853,1.076850979,7.827221988,130.4536998,-26.36634938,"hem",1827.291398,5.42560199999986
"33","B","A.o.","L","Grass","hem",513.8184,0.553474342,1.062572677,17.70954461,-26.34130853,1.076850979,7.827221988,130.4536998,-26.36634938,"hem",1827.291398,5.42560199999986
"33","B","A.o.","L","Grass","hem",513.8184,0.553474342,1.062572677,17.70954461,-26.34130853,1.076850979,7.827221988,130.4536998,-26.36634938,"hem",1827.291398,5.42560199999986
"34","B","D.g.","L","Grass","hem",496.6600833,0.547235338,0.863751113,7.197925942,-27.11930989,1.076047986,9.549652862,79.58044052,-27.14409335,"hem",1764.901358,-2.60432799999988
"34","B","D.g.","L","Grass","hem",496.6600833,0.547235338,0.863751113,7.197925942,-27.11930989,1.076047986,9.549652862,79.58044052,-27.14409335,"hem",1764.901358,-2.60432799999988
"34","B","D.g.","L","Grass","hem",496.6600833,0.547235338,0.863751113,7.197925942,-27.11930989,1.076047986,9.549652862,79.58044052,-27.14409335,"hem",1764.901358,-2.60432799999988
"35","B","H.l.","L","Grass","hem",399.5350833,0.511904567,0.925830352,-1.683327914,-25.58995589,1.077635483,6.285632854,-11.42842337,-25.5812372,"hem",1411.593648,13.2706419999984
"35","B","H.l.","L","Grass","hem",399.5350833,0.511904567,0.925830352,-1.683327914,-25.58995589,1.077635483,6.285632854,-11.42842337,-25.5812372,"hem",1411.593648,13.2706419999984
"35","B","H.l.","L","Grass","hem",399.5350833,0.511904567,0.925830352,-1.683327914,-25.58995589,1.077635483,6.285632854,-11.42842337,-25.5812372,"hem",1411.593648,13.2706419999984
"36","B","G.v.","L","Forb","hem",282.0400833,0.469130318,1.823957562,-2.806088557,-24.94596189,1.078303945,9.150292346,-14.07737284,-24.94075399,"hem",983.851158,19.9552619999999
"36","B","G.v.","L","Forb","hem",282.0400833,0.469130318,1.823957562,-2.806088557,-24.94596189,1.078303945,9.150292346,-14.07737284,-24.94075399,"hem",983.851158,19.9552619999999
"36","B","G.v.","L","Forb","hem",282.0400833,0.469130318,1.823957562,-2.806088557,-24.94596189,1.078303945,9.150292346,-14.07737284,-24.94075399,"hem",983.851158,19.9552619999999
"38","B","P.l.","L","Forb","hem",391.7760833,0.509081024,0.509867394,-16.99557981,-26.92748189,1.07624711,4.186638273,-139.5546091,-27.03913168,"hem",1383.358218,-0.613088000001039
"38","B","P.l.","L","Forb","hem",391.7760833,0.509081024,0.509867394,-16.99557981,-26.92748189,1.07624711,4.186638273,-139.5546091,-27.03913168,"hem",1383.358218,-0.613088000001039
"38","B","P.l.","L","Forb","hem",391.7760833,0.509081024,0.509867394,-16.99557981,-26.92748189,1.07624711,4.186638273,-139.5546091,-27.03913168,"hem",1383.358218,-0.613088000001039
"38","B","P.l.","L","Forb","hem",-1.8556,0.365625662,8.215921364,164.3184273,-26.73988853,1.076424289,55.19107173,1103.821435,-26.73627091,"hem",-51.1954019999999,1.15870199999923
"38","B","P.l.","L","Forb","hem",-1.8556,0.365625662,8.215921364,164.3184273,-26.73988853,1.076424289,55.19107173,1103.821435,-26.73627091,"hem",-51.1954019999999,1.15870199999923
"38","B","P.l.","L","Forb","hem",-1.8556,0.365625662,8.215921364,164.3184273,-26.73988853,1.076424289,55.19107173,1103.821435,-26.73627091,"hem",-51.1954019999999,1.15870199999923
"39","B","C.n.","L","Forb","hem",514.8820833,0.553861086,0.382082914,12.73609714,-28.88054389,1.07421973,5.101623064,170.0541021,-29.10884005,"hem",1831.158838,-20.8868880000002
"39","B","C.n.","L","Forb","hem",514.8820833,0.553861086,0.382082914,12.73609714,-28.88054389,1.07421973,5.101623064,170.0541021,-29.10884005,"hem",1831.158838,-20.8868880000002
"39","B","C.n.","L","Forb","hem",514.8820833,0.553861086,0.382082914,12.73609714,-28.88054389,1.07421973,5.101623064,170.0541021,-29.10884005,"hem",1831.158838,-20.8868880000002
"40","B","R.a.","L","Forb","hem",224.2440833,0.448076089,0.658536436,NA,-25.75964989,1.07745934,4.328663005,NA,-25.74716481,"hem",773.308868,11.5092120000004
"40","B","R.a.","L","Forb","hem",224.2440833,0.448076089,0.658536436,NA,-25.75964989,1.07745934,4.328663005,NA,-25.74716481,"hem",773.308868,11.5092120000004
"40","B","R.a.","L","Forb","hem",224.2440833,0.448076089,0.658536436,NA,-25.75964989,1.07745934,4.328663005,NA,-25.74716481,"hem",773.308868,11.5092120000004
"41","B","M.a.","L","Legumes","hem",180.3900833,0.432094781,0.746294379,12.43823965,-26.59230989,1.076595027,6.031727722,100.5287954,-26.6354181,"hem",613.495788,2.86608199999927
"41","B","M.a.","L","Legumes","hem",180.3900833,0.432094781,0.746294379,12.43823965,-26.59230989,1.076595027,6.031727722,100.5287954,-26.6354181,"hem",613.495788,2.86608199999927
"41","B","M.a.","L","Legumes","hem",180.3900833,0.432094781,0.746294379,12.43823965,-26.59230989,1.076595027,6.031727722,100.5287954,-26.6354181,"hem",613.495788,2.86608199999927
"42","B","T.p.","L","Legumes","hem",137.2430833,0.416366109,0.084601575,-0.769105227,-28.81941189,1.074283189,4.321055259,-39.28232054,-29.11818618,"hem",456.209068,-20.2522980000008
"42","B","T.p.","L","Legumes","hem",137.2430833,0.416366109,0.084601575,-0.769105227,-28.81941189,1.074283189,4.321055259,-39.28232054,-29.11818618,"hem",456.209068,-20.2522980000008
"42","B","T.p.","L","Legumes","hem",137.2430833,0.416366109,0.084601575,-0.769105227,-28.81941189,1.074283189,4.321055259,-39.28232054,-29.11818618,"hem",456.209068,-20.2522980000008
"43","B","L.c.","L","Legumes","hem",129.3090833,0.413473333,0.171128105,-5.704270164,-28.44313389,1.074673792,3.760858347,-125.3619449,-28.77015577,"hem",427.281308,-16.3462680000004
"43","B","L.c.","L","Legumes","hem",129.3090833,0.413473333,0.171128105,-5.704270164,-28.44313389,1.074673792,3.760858347,-125.3619449,-28.77015577,"hem",427.281308,-16.3462680000004
"43","B","L.c.","L","Legumes","hem",129.3090833,0.413473333,0.171128105,-5.704270164,-28.44313389,1.074673792,3.760858347,-125.3619449,-28.77015577,"hem",427.281308,-16.3462680000004
"44","B","M.s.","L","Legumes","hem",204.0800833,0.440728546,1.367598364,10.51998742,-25.91353389,1.077299607,8.201644566,63.08957358,-25.92254416,"hem",699.833438,9.91188199999993
"44","B","M.s.","L","Legumes","hem",204.0800833,0.440728546,1.367598364,10.51998742,-25.91353389,1.077299607,8.201644566,63.08957358,-25.92254416,"hem",699.833438,9.91188199999993
"44","B","M.s.","L","Legumes","hem",204.0800833,0.440728546,1.367598364,10.51998742,-25.91353389,1.077299607,8.201644566,63.08957358,-25.92254416,"hem",699.833438,9.91188199999993
"45","B","T.r.","L","Legumes","hem",280.5610833,0.468591651,0.330112952,6.602259047,-27.43656389,1.075718664,3.734762578,74.69525156,-27.63604584,"hem",978.464488,-5.89754800000009
"45","B","T.r.","L","Legumes","hem",280.5610833,0.468591651,0.330112952,6.602259047,-27.43656389,1.075718664,3.734762578,74.69525156,-27.63604584,"hem",978.464488,-5.89754800000009
"45","B","T.r.","L","Legumes","hem",280.5610833,0.468591651,0.330112952,6.602259047,-27.43656389,1.075718664,3.734762578,74.69525156,-27.63604584,"hem",978.464488,-5.89754800000009
"46","B",NA,"T","Temoins","hem",15.63808333,0.372009854,0.367323475,36.73234754,-26.76832789,1.076412316,5.602215585,560.2215585,-26.8278765,"hem",12.6465179999996,1.03897200000036
"46","B",NA,"T","Temoins","hem",15.63808333,0.372009854,0.367323475,36.73234754,-26.76832789,1.076412316,5.602215585,560.2215585,-26.8278765,"hem",12.6465179999996,1.03897200000036
"46","B",NA,"T","Temoins","hem",15.63808333,0.372009854,0.367323475,36.73234754,-26.76832789,1.076412316,5.602215585,560.2215585,-26.8278765,"hem",12.6465179999996,1.03897200000036
"47","B",NA,"T","Temoins","hem",15.1305,0.371824627,0.555238582,0.186949018,-27.38602138,1.075758145,5.995005706,2.01852044,-27.48583198,"hem",10.7942480000001,-5.50273800000056
"47","B",NA,"T","Temoins","hem",15.1305,0.371824627,0.555238582,0.186949018,-27.38602138,1.075758145,5.995005706,2.01852044,-27.48583198,"hem",10.7942480000001,-5.50273800000056
